8.193095177081506,8.269493378863885,7
8.63818913978703,12.34935583274912,23
9.51838798786978,12.213914640314034,35
12.547721798182225,11.292214040997917,50
10.930765713163495,10.756978663128917,66
7.638504466668913,10.127075782379706,78
7.53300792016341,11.780223387347467,89
15.876458071532571,14.882178714820094,211
13.544016390241424,15.814115952724581,224
9.839844007982759,15.624189863465705,236
6.9916376422755135,15.52253664623328,249
7.916811599087514,14.712855456085666,260
8.332015690569834,15.61603845254632,271
9.074230280992735,14.678064475012343,281
6.025504539456858,7.61374440745366,403
6.5161231595387665,5.228666059413542,414
5.723968087196711,2.928419030238291,427
5.756687960721925,3.540291994946748,437
6.251846424314984,6.0941977248284545,449
5.37030494868469,5.119864699958725,462
7.260053157724627,4.798501683524631,474
6.894056931247116,1.488972260208446,596
6.645898957765552,5.299099926667586,613
4.262803928624226,2.7275621783514,626
2.44683564462855,1.77641727198243,641
3.528910368850881,1.435585007819106,655
6.502760309228769,1.4036295248397082,669
6.08379601230397,2.850116674037001,683
8.866436594546967,0.516862337742906,805
9.51434717186816,0.45059458826604104,819
5.546192960019723,0.586930693683786,830
9.531469003898094,1.249960371149995,844
7.277111735088128,2.6553621270903642,853
5.027151327670216,5.145526478552726,864
5.00389997337874,2.344507151565043,876
5.664205796356736,11.239794206739623,998
7.092693563447852,12.157139611533983,1009
7.010131999305807,12.507142511131425,1025
7.731977210865622,13.034306727100642,1036
9.224690040412305,14.671692878246613,1047
6.848056940543991,15.524580461720985,1056
8.428105030186648,15.78556703671773,1069
0.06006725901690001,1.854411094969653,1190
1.640316747485456,3.100845050097751,1202
2.118902870066229,0.698977742877768,1221
2.825581145658721,1.807648053648741,1236
2.871792645628335,3.271329408012074,1255
6.962689459291116,3.828325153456846,1270
5.65043638661973,5.003337428211592,1280
12.747546381662145,13.046887436383455,1402
11.432382962252198,9.744055018146952,1414
11.942929018556992,12.131261508586427,1428
7.717975232273114,11.384748017725475,1442
7.809197033581863,12.734092937564286,1455
9.344644410670536,11.081720350279998,1466
9.480695115203773,11.500497394116184,1477
5.20707135911513,8.243996384983244,1599
0.670576058300548,9.024265955785264,7
0.303866925008481,8.095624581445422,19
1.201912155845483,10.72336191925344,33
0.240599176663665,8.276926896978132,47
5.4033236073105915,11.218106137254908,61
6.8642145491406925,11.499345037942023,71
10.968251876515115,12.025034877288224,88
15.74979739716359,1.7406473917390621,210
13.266087888164439,1.468669931894955,225
14.915880984687472,0.7118093350815341,235
11.839220972405409,2.196601859045378,251
10.67715991847185,0.54107505487409,263
12.037695075315915,3.374039502180029,273
11.985607019898191,0.496006958466626,287
8.47093624583275,11.562052664398555,409
8.035727800773483,9.587351477394384,424
5.156936341823871,8.539440007294724,438
5.21706570892759,11.498314795688705,450
5.835628098578456,11.036364440984325,464
6.808416576108037,9.754072784143023,479
8.31051283474153,10.435470972908409,490
7.428986327649075,7.734054974246108,611
6.7088762508433,8.365351160350356,621
7.051725742353991,7.411912174004278,632
7.892682985923694,6.554535299483873,643
4.297564152825509,5.037604037123184,656
5.222186822025778,10.43936598167294,670
6.458483385282127,11.893375520966908,682
3.56681441670493,15.54047394187784,806
3.998054228559889,15.152269386964432,816
0.47581222631115905,15.847447067768647,826
0.32982314638561,13.886970439190248,838
0.35205202496054905,14.33378054917679,849
0.451808467665604,11.005792192810913,861
0.9617976839054511,10.887324843806693,872
6.021404403514416,7.73756598464808,994
6.890952246854646,7.424290547725326,1004
9.669484938000863,6.273208923670049,1017
14.111566698057478,5.121077529301601,1029
