8.193095177081506,8.269493378863885,1,7
8.63818913978703,12.34935583274912,1,23
9.51838798786978,12.213914640314034,1,35
12.547721798182225,11.292214040997917,1,50
10.930765713163495,10.756978663128917,1,66
7.638504466668913,10.127075782379706,1,78
7.53300792016341,11.780223387347467,1,89
15.876458071532571,14.882178714820094,1,211
13.544016390241424,15.814115952724581,1,224
9.839844007982759,15.624189863465705,1,236
6.9916376422755135,15.52253664623328,1,249
7.916811599087514,14.712855456085666,1,260
8.332015690569834,15.61603845254632,1,271
9.074230280992735,14.678064475012343,1,281
6.025504539456858,7.61374440745366,1,403
6.5161231595387665,5.228666059413542,1,414
5.723968087196711,2.928419030238291,1,427
5.756687960721925,3.540291994946748,1,437
6.251846424314984,6.0941977248284545,1,449
5.37030494868469,5.119864699958725,1,462
7.260053157724627,4.798501683524631,1,474
6.894056931247116,1.488972260208446,1,596
6.645898957765552,5.299099926667586,1,613
4.262803928624226,2.7275621783514,1,626
2.44683564462855,1.77641727198243,1,641
3.528910368850881,1.435585007819106,1,655
6.502760309228769,1.4036295248397082,1,669
6.08379601230397,2.850116674037001,1,683
8.866436594546967,0.516862337742906,1,805
9.51434717186816,0.45059458826604104,1,819
5.546192960019723,0.586930693683786,1,830
9.531469003898094,1.249960371149995,1,844
7.277111735088128,2.6553621270903642,1,853
5.027151327670216,5.145526478552726,1,864
5.00389997337874,2.344507151565043,1,876
5.664205796356736,11.239794206739623,1,998
7.092693563447852,12.157139611533983,1,1009
7.010131999305807,12.507142511131425,1,1025
7.731977210865622,13.034306727100642,1,1036
9.224690040412305,14.671692878246613,1,1047
6.848056940543991,15.524580461720985,1,1056
8.428105030186648,15.78556703671773,1,1069
0.06006725901690001,1.854411094969653,1,1190
1.640316747485456,3.100845050097751,1,1202
2.118902870066229,0.698977742877768,1,1221
2.825581145658721,1.807648053648741,1,1236
2.871792645628335,3.271329408012074,1,1255
6.962689459291116,3.828325153456846,1,1270
5.65043638661973,5.003337428211592,1,1280
12.747546381662145,13.046887436383455,1,1402
11.432382962252198,9.744055018146952,1,1414
11.942929018556992,12.131261508586427,1,1428
7.717975232273114,11.384748017725475,1,1442
7.809197033581863,12.734092937564286,1,1455
9.344644410670536,11.081720350279998,1,1466
9.480695115203773,11.500497394116184,1,1477
5.20707135911513,8.243996384983244,1,1599
0.670576058300548,9.024265955785264,2,7
0.303866925008481,8.095624581445422,2,19
1.201912155845483,10.72336191925344,2,33
0.240599176663665,8.276926896978132,2,47
5.4033236073105915,11.218106137254908,2,61
6.8642145491406925,11.499345037942023,2,71
10.968251876515115,12.025034877288224,2,88
15.74979739716359,1.7406473917390621,2,210
13.266087888164439,1.468669931894955,2,225
14.915880984687472,0.7118093350815341,2,235
11.839220972405409,2.196601859045378,2,251
10.67715991847185,0.54107505487409,2,263
12.037695075315915,3.374039502180029,2,273
11.985607019898191,0.496006958466626,2,287
8.47093624583275,11.562052664398555,2,409
8.035727800773483,9.587351477394384,2,424
5.156936341823871,8.539440007294724,2,438
5.21706570892759,11.498314795688705,2,450
5.835628098578456,11.036364440984325,2,464
6.808416576108037,9.754072784143023,2,479
8.31051283474153,10.435470972908409,2,490
7.428986327649075,7.734054974246108,2,611
6.7088762508433,8.365351160350356,2,621
7.051725742353991,7.411912174004278,2,632
7.892682985923694,6.554535299483873,2,643
4.297564152825509,5.037604037123184,2,656
5.222186822025778,10.43936598167294,2,670
6.458483385282127,11.893375520966908,2,682
3.56681441670493,15.54047394187784,2,806
3.998054228559889,15.152269386964432,2,816
0.47581222631115905,15.847447067768647,2,826
0.32982314638561,13.886970439190248,2,838
0.35205202496054905,14.33378054917679,2,849
0.451808467665604,11.005792192810913,2,861
0.9617976839054511,10.887324843806693,2,872
6.021404403514416,7.73756598464808,2,994
6.890952246854646,7.424290547725326,2,1004
9.669484938000863,6.273208923670049,2,1017
14.111566698057478,5.121077529301601,2,1029
14.828370580061762,5.323126680962739,2,1041
10.398348314969825,10.358788059109742,2,1056
9.350949190035454,11.022091346174788,2,1072
14.20429707366844,14.967045691633333,2,1194
15.620891916072857,12.505196712415925,2,1204
15.434180309716385,14.471333276506073,2,1220
14.27358859246397,13.961928201675462,2,1233
12.437483675659527,15.730741732854748,2,1245
15.001090017538948,15.145628629547456,2,1258
15.688840300466701,13.451346496521706,2,1270
13.491436541013726,14.992946162169961,2,1394
12.312220653617915,15.954656696985865,2,1404
10.059198771791449,15.94059668198429,2,1415
10.07209486588829,15.551854208886732,2,1424
15.614949026423236,14.630519501813422,2,1434
15.651672175923936,15.64663429356286,2,1448
14.023342146452382,13.462656453737909,2,1461
14.221043127299119,3.530117819029107,2,1584
11.100764831336903,3.226557439950917,2,1598
0.019384173562435002,14.301538808697634,3,3
0.88126859194409,14.414889032224133,3,11
1.2758980753699811,15.604590518877721,3,22
3.306874041765748,15.843638833579476,3,39
0.010237449434909,13.146692248249005,3,49
0.333693610042174,15.33358952531282,3,62
1.5903730837360062,12.766749860027272,3,74
0.498940413748632,3.9134506295853253,3,239
4.596739171904019,4.6937421727646775,3,251
6.630091771739201,4.065163459381983,3,263
9.238173465303428,6.026358480446791,3,277
11.733195983329363,5.347702602392156,3,290
13.524868997500072,9.860204421461237,3,300
9.662755793903457,12.532281316129117,3,308
15.578819910010388,11.480371726381202,3,429
13.416522634390045,10.75688739200314,3,446
9.319853481073386,12.662508894268665,3,462
7.290684200312641,12.430613512747533,3,472
7.657734731970341,8.23703290383816,3,482
5.101324975547266,10.293086728243864,3,493
6.986656468990842,7.720570513756575,3,501
6.497890296736698,8.282461772871958,3,623
5.73828798336125,8.418501744409303,3,636
9.060833424580508,11.485174823274692,3,649
7.71322952195586,8.440151276179485,3,663
8.480229431269708,7.04851170792019,3,676
5.5425375663696155,8.214047485217296,3,688
7.701460704571928,6.466043830762482,3,696
6.235341430875755,6.437261216716246,3,818
3.809022640682941,4.882259602904676,3,832
2.802692990261,4.49296794355553,3,848
7.9074468475528565,7.871883538806763,3,861
6.739612223085706,7.004489377579906,3,871
6.836331292757322,5.973022767933276,3,882
5.678587538933862,2.26999257945725,3,892
4.6417393887092135,0.191812121771394,3,1013
7.782218106311046,6.13281796239834,3,1027
5.147013724489562,4.634096709765197,3,1040
5.347554766524284,2.643077377065779,3,1049
3.600622253759503,2.625987494624574,3,1064
2.314372052013676,2.133364731622145,3,1080
0.037687639670447005,0.39488025816292505,3,1091
12.00527208914752,12.280730146983679,3,1212
12.93880414476004,15.341413862667002,3,1226
13.041214281828006,14.681524658776791,3,1237
9.804225878759587,15.882765563260737,3,1247
9.075299609173861,14.31973116876182,3,1260
4.501899215034404,15.581448873071231,3,1272
1.468237803198991,15.968893019450025,3,1282
8.695712679201604,12.598254726216119,3,1403
8.46762689471468,12.25435086924855,3,1418
9.880104754453573,12.415955693490984,3,1431
11.63745899747217,11.22991287054054,3,1444
11.01226492883305,10.893140744612896,3,1457
